text,label
"Ryanair anuncia nuevas rutas desde Alicante, Gerona, Sevilla y Valencia para marzo https://t.co/78xeq9Lll1",1
"#AlboránEH
Cosas inútiles de la vida
Atrasar una hora en invierno.
El bingo de Ryanair.
La sección de Ana Morgade.",0
@FermindelaCalle @veinti2 @jmibanezca @cachadj @Enniosotanaz @CanterburyEsp @trecet @albertochicote @furun15… https://t.co/KwP8rkvl69,1
La Consejera Beatriz Artolazabal ha mantenido un encuentro con Javier Urbiola presidente ejecutivo de ISS Iberia 🔗… https://t.co/6wXYQ1MJjU,1
"@Iberia Hola,acabo a acceder a Iberia Plus Oro y sólo dispongo hasta el 31/03/2018 para conservarla,¿Sólo 3 meses en lugar de 1 año?",0
"Línea Directa, Ryanair y la larga lista de empresas que estafan con los 902 https://t.co/XSVm0OXgbL",0
"@Iberia Una vez entregada la reclamación, como es la gestión, como puedo hacer seguimiento de la misma?",0
@ConsulMexBCN @SAGARPA_mx @SENASICA @SRE_mx @VisitMex @mexico @gobmx @Aeromexico @Iberia @programapaisano… https://t.co/47zGoUIHVS,0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/17jEwykfTz",1
"@Iberia Gracias por hacerme perder medio día de mi viaje, no vuelvo a volar con vosotros. Casi tres horas de retraso ""por niebla"".",0
A partir del 15 de enero sólo los pasajeros con embarque prioritario (5 €) podrán subir la maleta a los aviones de… https://t.co/kaPTcE20xs,1
Ryanair no se conforma sólo con los vuelos https://t.co/BZMOfKg7Bs https://t.co/pmIXyZwEfk,1
@luzballano @Hispana04 @brendysergio @mirenelen @Mgfiki @chanklas07 @guiemms Siiiii.....bien embalado  llegaaaaaa..… https://t.co/2A7NrdvEsw,1
@Iberia el día 01 de diciembre presente el siguiente reclamo C17121-4047824243 me podrían confirmar cuando me podrí… https://t.co/2pBxohY7Ff,0
@Iberia También podría comprar un asiento en Business. Pero no se trata de eso. Se trata de que una persona normal… https://t.co/3tCteCRd4s,1
"@pampanilla @pabloromero @Guyb @lalalalia @gmpiantadosi Si voy a empezar a beber coñac, tengo que modular algunas c… https://t.co/b3wjN96xLk",1
#DEPORTES | Aerolínea Iberia le devolvió la bicicleta a ‘Supermán’ López https://t.co/LoOSRXPHzw,1
@larazon_es Pues te compras un billete de #Iberia y dejas de hacer el miserable,0
Entonces yo no soy tan tonto por no encontrar nunca estas ofertas. https://t.co/DFEKrZzWy9,1
Iberia Express celebra sus cinco años con una oferta de 5.000 plazas a sólo 5 euros. https://t.co/8XQCiId5zX,0
Iberia sigue siendo líder en puntualidad https://t.co/GP2bi8IDbQ https://t.co/n0eOlRfnV2,1
#Ryanair 6363 Hala. En tierra. La ridícula fanfarria ha conseguido su objetivo: que unos pocos pasajeros aplaudan.,1
"@Iberia @JandroLM La sorpresa seria contr con un buen servicio, por lejos Iberia es la linea aerea con peor trato al cliente.",0
"@mariajo_suarez @Iberia Pues, por un retraso de dos horas por niebla, Vueling pide miles de disculpas y regala ésto. https://t.co/swDqM8XO5V",1
"@Aguzvip @Iberia Viste?! Mi papá viene el 23, si no pierde la conexión.",1
@Iberia #HolaArgentina. Hola @Iberia muero de ganas de volver a viajar con ustedes!!✈😁,1
Pilotos de Ryanair en Alemania se encuentran en huelga. https://t.co/YoZSoWoQLG,0
@Iberia Y la más ratera; pierden equipaje y no se hacen responsables,0
"Pesimo trabajo en conjunto Iberia Vueling y la agencia edreams
Cancelar vuelo
Darte una opcion de 10 hs de diferenc… https://t.co/E9GILhefjy",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/6uAILXRrtz",1
@loulourevisited @Iberia Una mierda de aerolínea!,0
"@UnTalTripaSeca La vdd si HAY que elegir muera UNO, prefiero muera Iberia",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/xTSEniohKf",1
"Hacía media hora que el avión de Ryanair procedente de Londres había aterrizado en Málaga. Y uno de los viajeros, h… https://t.co/pshwvHJR77",0
#Irlanda | Pilotos de aerolínea #Ryanair iniciaron huelga por mejores remuneraciones salariales… https://t.co/YxtI5iipmJ,1
"@blogsoloida @Iberia @viajesyfotograf Buen viaje majos!! Disfrutadlo un montonazo, es un lugar único! 😘😘",1
.@Ryanair se suma al análisis de datos – Te lo cuenta @abc_es en https://t.co/dm89rCQbC6 #Analytcs #IOT… https://t.co/8aRyYIVYiT,1
Samsung ha regalado hoy teléfonos Samsung Note 8 a todo el pasaje de un avión de Iberia Madrid-A Coruña  https://t.co/g2vPkYvrfX,1
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] | Grandes Medios https://t.co/XEBZwU89DG",0
"@SolenelNorte @Iberia @iberiaplus Nada Fran ... hola @AirEuropa , alguna oferta???",1
@Iberia @ikzay_Iker @ThePilotsLifeYT @baselunarbeta @ertiodelatiza @hydra_66 @SpottersMelilla @SpottersMurcia… https://t.co/3b9pA9IchH,1
@Iberia 21.50 y contando....¿alguien aposto a las 22? #iberia,0
"@Nur_G_R @Mangas89 @Iberia @iberiaexpress Hola, me podríais pasar por DM el enlace de invitación del grupo de WhatsApp?",1
Desconvocan la huelga de pilotos de Ryanair en Irlanda https://t.co/BuENeAruXJ,0
Iberia dejará de volar a Guinea Ecuatorial a partir del 23 de enero https://t.co/LghbayBWG9 vía @DiplomatinSpain,1
@Iberia Necesito respuesta sobre mi vuelo de mañana porque me llegó un mail diciendo que lo cancelaron y reprograma… https://t.co/KyKR8wkz3G,1
@Iberia Buenos días ¿cuando estaran disponibles para reserva los vuelos de Vueling de verano 2018 en https://t.co/sQTUeMJg1S? Gracias,1
Creo que después de tanto viajar con vosotros me estoy ganando el carné VIP a pulso @Ryanair 🙈✈️🙄,1
"Con @Iberia, mi destino a un solo click. . ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor pre… https://t.co/YwGsnblsTH",0
@Ryanair_ES @Ryanair Vaya...y a mí que me daba miedo volarrrr!!!!✈✈✈,1
"@Iberia Tengo una incidencia con un PIR de un equipaje dañado, no me permite entrar, me da error al indicarlo y en… https://t.co/dXCM8LOXYQ",1
"@Iberia he adquirido un pasaje vuestro, ya hice la ida y me falta la vuelta, y recibo un mensaje de intrum pidiendo… https://t.co/MYelqdLkrU",1
A los craneos de @Iberia se les antojó poner solo a dos personas para facturar a todo un vuelo ... #horaymedia de f… https://t.co/qMPCTRhpD5,0
Es muy triste.Jamás #Iberia dejó de viajar a #GuineaEcuatorial .Durante años sin pasajeros pero se mantuvo la línea https://t.co/ZN51LwRhnX,1
"@iberia Tengo un vuelo BCN-SVQ con escala en MAD el día 24. Si hubiera huelga y retrasos, ¿se me aseguraría llegar… https://t.co/KM2KMWTBgd",1
"@ibexpress_help gracias por vuestra ayuda, por entender mi problema y resolverlo. Estoy muy contenta #viajaconiberiaexpress #CX #iberia",1
"Se tardaron, pero lo doblaron. https://t.co/bPAYvmO5e2",1
ALEMANIA TRANSPORTE - La huelga de pilotos de Ryanair tiene pocas repercusiones en Alemania https://t.co/w8pJbkdIPe https://t.co/iaocOtmhEb,1
"@Iberia sus asientos en el A320 son una falta de respeto para los que somos altos, muy muy incomodos 😡😡 ...",0
En breve te pierden la valija. El call center se basa en personas que se burlan de porq no tienen ni idea dnd puede… https://t.co/1rux6jm6YH,0
Voldemort podría haberse pillado un Ryanair y con dejar un horrocrux perdido en un campo de cebollas polaco habría ganado.,0
"Ryanair y Vueling, las compañías con más vuelos retrasados en los aeropuertos españoles https://t.co/XBKxsuvqCT https://t.co/ItKTG1ADnL",0
@jaime_net @Iberia Gracias Jaime. Feliz viaje de regreso,1
@mirkaplagon @SamsungEspana @Iberia Me ha parecido genial! Un avión enterito presumiendo de móvil nuevo y haciendo… https://t.co/MeunT2l2qM,1
"@aythami98pg @Ryanair_ES @Ryanair Y yo que me voy el 26 de enero y saque  14 pasajes entre ida y vuelta, con eso ya… https://t.co/9qF6LdQ2IH",0
"Iberia ampliará oferta de asientos a México, Argentina y Colombia https://t.co/1rKYoj1R0b #Turismo #México",1
Ryanair retrasa hasta el 15 enero su cambio en la política de equipaje de mano https://t.co/BLwKBPhyMD,1
@lagarder81 Aquí tienes: https://t.co/SeRphoVMNP,1
"@NoLoKura @Albert_Rivera No, se lo hemos comprado nosotros, y no en Ryanair precisamente! En vuelo charter para ell… https://t.co/P6xg3wwHCW",0
En serio @Iberia ? 😒 https://t.co/0Qladq6lBv,0
"@Iberia Intenté ambas cosas sin éxito antes de contactar con ustedes, pero según su autorespuesta (""en breve nos po… https://t.co/75lWmeCfAO",0
@Iberia Necesitaría saber las condiciones de equipaje al realizar un upgrade d turista a business. Gracias!,0
@MarmotaMutante @Iberia Última vez con ellos.,0
@Ryanair_ES Me podrían confirmar sí del 2 de enero al 4 de enero hay huelga en Ryanair? Recibo informaciones confus… https://t.co/FJ6t54eerH,1
OS LO JURO. Estoy intentando ser fuerte y no comprar nada por el Black Friday por los vuelos que tengo que coger a… https://t.co/dFMw2Ou3sy,0
"@Iberia Otra cosa, si me pudieran informar qué hacer con todos los gastos que me ha supuesto esta demora se lo agra… https://t.co/s485xYJPRi",0
"Un rey, tormentas y un aterrizaje de emergencia: así fue el primer vuelo de Iberia hace 90 años https://t.co/SLnE0roHRG vía @Papel_EM",1
@Iberia sigo esperando una solución para volver a España desde hace 2 días. Tenéis a vuestros clientes desinformado… https://t.co/IobCjoWPqf,0
@gadorgimenez @Iberia Son la leche estos de @Iberia... llevo tres horas esperando a que me intenten resolver una si… https://t.co/lnJnQs3zxL,0
¿Es La Iberia un bastión de la MS? https://t.co/2CCk6NxAQR https://t.co/KdnZZYySqe,1
@Iberia (2) sorprendente. Ni adjuntando los tickets de ropa habeis sido capaces de pagarnos nada,0
@DaveWallsworth @British_Airways @British_Airways   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE… https://t.co/wPKhjciDQE,0
Mañana estaríamos yendo a Milán si no fuera por la incompetencia de RyanAir,0
@baselunarbeta @Iberia Lo traen para ayudar a los Reyes magos a trasladar los regalos🤣,1
"@Iberia Gracias, Iberia por haber estropeado mi Navidad en Rio de Janeiro. El Centro de Equipaje ha extraviado mi e… https://t.co/9AJbl1zvrq",0
El viernes vuelo a casa por Navidad y tengo la sensación de que Ryanair me va a joder vivo.,0
Ryanair enfrenta en Navidad su primera huelga de pilotos https://t.co/YWljKUOk5m,0
"@tremendoviaje @Iberia Sí, por supuesto, puedes hacerlo desde nuestra web o cualquier punto de venta. Un saludo y felices fiestas",0
@imosquera_ @Iberia @iberiaexpress Pues nada me alegro de leer que llegasteis!!!descansar y la próxima vez les ponéis una reclamación,1
@Iberia Perfecto estaré atenta...como saber si realmente estoy participando?? Jajajaja aunque nunca gano nada...😂😂😂,1
".@Iberia inaugura un nuevo espacio Premium en el aeropuerto de #Madrid. Ubicada en el edificio Satélite, es la que… https://t.co/n12hyJyOXx",1
De la mano de Monacor Iberia estaremos presentes a partir de mañana dia 21 hasta el proximo 23 en #bitam2017 en el… https://t.co/zpnjlaNX1V,1
Iberia y otras nueve compañías cancelan vuelos a Turquía por descenso turismo https://t.co/xVdUh0eNWN,0
@MelRS @Iberia claramente! pero parece que no les importa eh?,0
#Panama Cuando tienes mucha ropa y viajas con Ryanair - Cuando tienes mucha ropa y viajas con Ryanair https://t.co/keaGs2gUse,1
"Una de esta tarde. ATR72 de @Iberia, procedente de @AeroBarajas entrando por la pista 33 https://t.co/u3MZ5TPw82",1
"#Iberia inaugura nuevo espacio #Premium en aeropuerto de #Madrid

https://t.co/Z2gqKtkjb0 https://t.co/7MtqQBQi2V",1
"#marketing #MKT Un insistente Cervantes, protagonista del nuevo spot para el sorteo de El Niño - Aquellos que no tu… https://t.co/zTYt1zHwqL",1
@Iberia No se pueden buscar ni comprar billetes a través de vuestra página (ni tampoco acceder a la cuenta de Iberi… https://t.co/ssgKSTnK8v,0
"Los pilotos de Ryanair desconvocan la huelga tras ver reconocidos sus sindicatos

https://t.co/WJgL8LQu6M",1
@Iberia Genial !!!!!!! Saludos!,1
"@PipoBB8 @Iberia Pero tiene sede aquí, no hay peligro.",1
Esperando @Iberia han arreglado la averia y nos vamos en el mismo avion yupi https://t.co/qE8iDKVoU9,1
Contratas un seguro de cancelación de vuelo con @eDreams_es y @Ryanair y el seguro te cuesta más que lo que te reem… https://t.co/npcLWKkoTe,1
".@Iberia Compañía que te esconde el libro de reclamaciones, para que no puedas quejarte. Finalmente, cuando le dije… https://t.co/JPFNHuCDNV",0
Me cuesta casi lo mismo un billete de avión que un sencillo para el metro.. QUE VIVA RYANAIR,1
"@Iberia Si, faltan menos de 24 horas.  Ya os escribí un privado. Gracias",1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/Iu6FDpADmz",1
@AlboBajjali @Iberia A que resulta muy gratificante cuando una empresa se preocupa por sus clientes @AlboBajjali ?… https://t.co/WM75TKAT1U,0
"Comprar vuelo con @VECI_Esp para volar con @Iberia con reserva confirmada, llegar al aeropuerto y que mi vuelo no exista. SOLUCIÓN?",0
"@Iberia podrían por favor responderme el DM que les envié, necesito solucionarlo",0
La huelga de pilotos de Ryanair tiene pocas repercusiones en Alemania https://t.co/7AOceOVisj,1
Muy bueno !!!!! https://t.co/tYJuLj6JPa,1
"@Iberia Extravío cochecito bebé vuelo Madrid-BsAs, NULA atención en 5 meses, ni aeropuerto, ni email, ni telefono,… https://t.co/6b2ldGzkAX",0
@Iberia Gracias!,1
"@SamsungEspana @Iberia Con lo que viajo en Iberia, ya podía haberme tocado ese vuelo! Qué pena 😪",1
@TomasUser @Raksel95 Si haces diez vídeos más como el del 155 igual te puedes pagar el de Ryanair,0
"@SupermanlopezN @Iberia @giroditalia Viejo Migue, yo viajo con Lufthansa. También está la Britishairways. Estas aer… https://t.co/ZdqCOdytcv",1
"Y mira, pongo una reclamación por mi equipaje, y me aseguran, @Iberia que al dia siguiente tendré mis maletas, pero… https://t.co/lrRjXYx5nU",0
"He volado esta mañana en un avión de Iberia que tenia las filas de asientos tan juntas, que cuando se me han caído… https://t.co/JgIp5DgM4e",0
@Iberia Vuelo IB 6845 Madrid Barajas- Buenos Aires Ezeiza,1
"@Iberia Vuelo sin asiento, me dejan en tierra, y llevo 1 hora esperando que me atiendan y mañana trabajo 😡",0
@SamsungEspana @Iberia ¿Donde trabajan y que puestos tienen en su empresa los que vuelan de Madrid a Coruña a las 7… https://t.co/B8VKBIJM4o,1
@Iberia Y a donde nos dirigimos para iniciar la reclamación de indemnización por retraso de vuelo.? Algún número u oficina en CDMX.?,0
"@Iberia su trabajadora Nuria del Valle del aeropuerto Madrid (T4), es una impresentable, prepotente y maleducada.",0
Luego estoy yo que me toca pasillo al lado del baño 🤦🏽‍♀️😩 https://t.co/UzsXq51cTo,0
"Sí, pero una Confederacion de Repúblicas sin Estado!! Para que no siga todo igual! https://t.co/5QMQz2bZin",0
"Sara de Pablos, directora general de Diageo Iberia https://t.co/7dXtlki9oj",1
"Con mucho hype de ir a Copenhague 🤔 
Ryanair y sus ofertazas me vuelven loca y pobre 😱😱",1
La nueva ruta de Ryanair en 2017 https://t.co/aRNirog9ZP https://t.co/zeyuZ0Knwo,1
"@Iberia_en el vuelo ib3925 con retraso, sin anuncio de puerta para conexión para el vuelo ib3720. Sin finger, un so… https://t.co/H3j1oEeBTd",0
@angeljimenez Ni tan mal... Los de Iberia están muy bien... Pero el de British Airways esperas que salga Benny Hill… https://t.co/WzaE4mW6IK,1
Vamos a aterrizar en España o Escandinavia...? / Are we about to land in Spain or Scandinavia #snow #instagram… https://t.co/sQWPhGieNX,0
El Supremo confirma la indemnización a los padres de una azafata fallecida en el accidente de Spanair https://t.co/Ko0hHUp3gO,0
Los trabajadores de tierra de Ryanair ya no irán a la huelga este 30 de diciembre https://t.co/86Ssz8Ptb1,1
#flightdeal Monterrey (MTY) - Rome (FCO) COP 2508750 RT w Iberia https://t.co/9mWaDfnU3c,1
"@Iberia Vuestras cuestiones operativas, como cliente no deberían de afectarme. Si me decís que un pokemon me va a l… https://t.co/fjZtAHcxl8",0
"Bueno esa circunstancia a mi me ha ocurrido con Iberia, en una ocasión https://t.co/8NalVGIT0w",1
@Iberia Reclamo puesto 9 de Octubre.Cuanto tiempo más debo esperar? https://t.co/VF0ALiS6P4,0
Oleada de huelgas en Ryanair estas Navidades https://t.co/ytuqRxo1uR,0
"@Iberia He probado en dos ordenadores distintos, con Chrome e Internet Explorer, y he borrado Caché, y nada. Y he p… https://t.co/A8nm8mblJf",1
¡Te interesa! Iberia realiza una convocatoria para seleccionar tripulantes de cabina de pasajeros… https://t.co/RK849vCsKN,1
@IBERIA estoy teniendo muchos problemas con el checkin online de un vuelo. He imprimido las tarjetas de embarque y… https://t.co/EAPufMcpNA,0
@Iberia Correcto. Mi vuelo es de Iberia. Pero no en la web de iberia ni en la de AENA dice que la sala de Sevilla p… https://t.co/Jt44BBivhq,1
@Iberia los precios desorbitadamente caros y los retrasos están siendo vuestra marca de la casa. En el momento en e… https://t.co/S1PYWIBri4,0
"Mientras en Narnia donde todo está excesivamente NORMAL, las aerolíneas cierran sus rutas. https://t.co/f0Os3KUAAp",0
#Marketing #Publicidad #MrketingDigital Redactor 1eShow Madrid 2017: Javier Hernández (Iberia Express) https://t.co/2kGxY3QI7M,0
Ryanair ofrece hasta la medianoche de hoy 100.000 billetes desde 5 euros para volar en enero desde Alicante… https://t.co/XVmYyf4q1l,1
"Felicidades @Iberia por esos 90 años tan bien llevados!

Y que sean muchos más! https://t.co/2pHwZxs3DN",1
@pelotazo Vi subir a iberia a primera b despues de 23 años. Y la vi bajar a los 3 ! 😪,0
@ViajamosJunto Q suerte. De viaje. Cuidado q son pesados los de Ryanair q venden cosas como en una tombola,0
.@Iberia ¿por qué se retrasa el vuelo IBE3180 hacia LHR sin dar ninguna explicación?,0
@Sergio_BuLLeT Prefiero volar en Ryanair que montar en ese coche,0
AVIACIÓN RYANAIR - Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas https://t.co/dTMGypsYUi https://t.co/wHiSigNGL3,1
Expande vuelos Iberia en Puerto Rico https://t.co/WUOmpArznH https://t.co/rsYWcqB8yq,1
@TurismodeVigo @Turgalicia @turisriasbaixas @flytovigo @Renfe @visitcies @VigoCB Yo quiero poder volar a Londres to… https://t.co/zswVo4o2ml,1
"@Iberia #HolaColombia
Qué ilusión!",1
@JRivers85 @Iberia Don Juan yo he encontrado un billete a 159€ para 2030 en el trayecto que mencionas... un precio Dinámico ;),0
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/QtWJpHrLg0",0
Ryanair operará en marzo una nueva ruta entre Sevilla y Copenhague https://t.co/bhpKum65CK,1
"No es posible que un vuelo redondo saliendo mañana a CDMX desde Madrid, cueste mucho menos que un ascenso a premium… https://t.co/wq8ETPzY4z",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/SnZul4ZaLc",1
"@Iberia Buenos días, quisiera saber cuanto  cuesta llevar una maleta extra partiendo de MILÁN  con destinación  Cochabamba",1
@mrgeorge3d @Aeromexico Intenta en @Iberia tiene costos al rededor de los 20 mil pesos saliendo del @AICM_mx llegando a Barajas en España.,1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/0bbb1JT8eM",1
"Que casualidad, no? https://t.co/iCIdDx60ED",0
@vocescoruna @Iberia @aena ¿Necesitas asesoramiento? Contacta con nosotros.,1
📹 Cuando tienes mucha ropa y viajas con Ryanair https://t.co/I9Ei33JnsY,1
Ryanair compensa un retard de set hores amb dos refrescos https://t.co/vjHaIrAUc5 vía @diaridegirona,1
"Las 'low cost' Ryanair y Vueling, están a la cabeza de los retrasos aeropuertos. Barcelona y Madrid concentran casi… https://t.co/zSdcprO1hb",0
@_Ana_tomia @Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS… https://t.co/SBgFees0C8,0
@LittleGirl_xx En verano no opera Ryanair pero para el 1 de septiembre está y sale todo baratísimo puedes hacer vil… https://t.co/SIBN0BYQPC,1
Los propósitos de Iberia son los mejores 😍 https://t.co/KyIOaJHIko,0
Los sindicatos de Iberia en Barcelona mantienen la huelga entre este jueves y el domingo https://t.co/3qEbeawhqI vía @expansioncom,0
"@CABLENOTICIAS @SupermanlopezN Si, pero a ver Superman!. La primera x experiencia y la segunda?. Ya cambie de Aerol… https://t.co/SvjfEzhpcq",0
@FerChirelli @Iberia Ahora a disfrutar. Buen viaje.. a donde sea que vayas. Que descanses y excelente 2018,1
@Iberia Un operador (italiano) vuestro me acaba de colgar 2 veces el teléfono en la cara sin mayor explicación. Es… https://t.co/v6vnjc4AfE,0
@Ryanair_ES Consigue tus sueños con Ryanair. 🛫🛫🛫,1
"Explorando el Motel Iberia, cerca de Villa del Mar. https://t.co/lJ7DOP3UbW",0
Huelga en el Prat: los sindicatos de Iberia en Barcelona mantienen los paros desde el 21 al 24 de diciembre…… https://t.co/oixWb8U3zM,1
Señores de @Avianca e @Iberia es increíble que luego de 3 días de haber volado con Uds aún no aparezca mi maleta. 😡😡😡😡😡😡😡😡,0
"@ahrp_arica En la tabla del descenso , calera estaba a dos de Valdivia y uno de Iberia .... ahí puede estar nuestra esperanza",1
@aena @Iberia Enhorabuena pero .... ¿cuántas veces más tienen pensado recibir al pasajero 20 millones ?,0
@conchi_panadero @jmanatol @DonostiAir @ATRaircraft @AirNostrumLAM @Iberia @vueling @controladores @arturoarmada11… https://t.co/5QDSJ37Ag2,0
"@juan_revenga @Iberia Por otro lado vergüenza da también el precio, menudo atraco.",0
A mi ni me lo pidieron ni para ir ni para volver con Ryanair https://t.co/23b5geUavu,1
"@Iberia Ni es ""a veces"" ni ""se van mejorando"". En aeropuertos más grandes eso no pasa. Es cuestión de tener el pers… https://t.co/JNgXfmk3OG",0
No va y @Ryanair  me sorprende gratamente. Meterse en gibraltar que coja siempre vuestros aviones.,1
"Descubre Shanghai, Vuelo Directo con Iberia, 5 días desde 963€ Tax Includ https://t.co/KJltGETj86",1
@Iberia Vale y yo mientras sigo durmiendo en una cinta? Pregunto. La reubicación está bien (lo de reembolso a mi na… https://t.co/frkE8M3yrr,0
@SamsungEspana @codriver3 @abccordoba @Iberia Regalándole móviles a youtubers y a personas que no lo necesitan jaaj… https://t.co/GEBgdppQYE,0
Veo la nueva propaganda de Iberia y me acuerdo cuando tuve que volar de Madrid a Buenos Aires y el avion no tenia p… https://t.co/e1vnic96Xb,0
"2 horas de retraso (de momento) metidos en él avión, bravo @Iberia 👏🏻",0
Barómetro #Business: Iberia (57%) y Vueling (61%) son las compañías aéreas más utilizadas en los #viajes de… https://t.co/WphFDdjGq8,1
"@Iberia #HolaIberia Excelente experiencia y viaje.. sugerencia, apresurar el proceso de check in y maletas en el ae… https://t.co/H68Ro49gqf",1
@Iberia Ayer tuve problemas con ustedes demoras de más de 3 horas necesito saber donde hago el descargo para mi indemnizacion gracias,0
@Iberia Muy bonito todo. Menos volar con ustedes.,0
"@marioexposure @AeropuertosTFE @AirEuropa @Iberia Ya sabía yo, que no me iba a quedar con la duda...  😊",0
Huelga del personal de tierra de Ryanair en España desde el 30 de diciembre https://t.co/cKMEybWxNC vía @indpcom,1
"@jaimenovoa @matallo Sip, para gustos los colores la verdad. Yo tb uso Airbnb para casos específicos. Pero para mi… https://t.co/v0RbMhkjto",1
"Palletways Iberia supera los 4.000 palés diarios - Palletways Iberia, compañía de distribución exprés de mercancía… https://t.co/hhfnKWmW3A",1
@AirHelp_ES @VolarEsPasion @controladores @ViajaVuelaVive @lavozviajera @ViajesChat @terminalsalida @Mi_Equipaje… https://t.co/vcfaH060KE,1
Cómo una representación de los datos te hace la idea de que lo que quieren es estafarte #ryanair #BlackFriday https://t.co/vAEayRRv9Q,0
@dlorah20 @Iberia @internauta2009 @fdeaguilaramat @josechulopez1 @ibeca73 @jmanatol @juanjearanjuez @basquespotting… https://t.co/bFY2TPfzvs,1
@Iberia me podéis decir que habéis hecho con mi maleta???,0
"@MighelAng @isaApari @laprimigenia @kuaky @5Meeples @Oldfield @DocOcio @JugandoenZgz @DevirIberia @Balaclaba Sí, di… https://t.co/dYo91MLUDI",1
@LATAM_CO tengo 2 cupones de upgrade a business por mi tarjeta visa signature. Los puedo utilizar en un vuelo de ib… https://t.co/YKX28PULG0,1
RT elobdeltrabajo: #RRHH #CapitalHumano este lunes 27.11 20h. por YouTube RPLM 94.7 vamos a dialogar con Carlos Par… https://t.co/UVA9iO0CHZ,1
"#TT Palletways Iberia amplía su cobertura con dos nuevos servicios premium: La compañía Palletways Iberia,… https://t.co/oAZVXsaFFu",1
"@Iberia @Iberia UNA VERGUENZA!!!!
PESIMA ATENCION, NO TE  ATIENDEN NUNCA Y CUANDO TE ATIENDEN TE BOLUDEAN!!! UN DESASTRE!!",0
Ryanair ofrece reunirse con pilotos irlandeses antes de huelga https://t.co/brmGNmxZQc,1
@Iberia Podrían explicarme por qué cancelando un vuelo no han intentado minimizar retraso poniéndome en el siguient… https://t.co/c7a7CxzYuu,0
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/aAOKW8rL48",0
@Iberia @iberiaexpress 1/2 Denuncio que en el vuelo 8933 que viajaba desde Sevilla a Almería el día 4 de Enero a la… https://t.co/HB8EN2ElaO,0
"@DonBogotano @maitoplane @vargasmoni Si. En una ocasión viajando con IBERIA, Buenos Aires-Madrid, año 92, se incend… https://t.co/m906NUvin9",0
"@Iberia Y de otro chico digamos 'etnico'. Que pasa, que no vivimos aquí? Que no hablamos castellano? Que no viajamos frecuentemente?",0
¿ que tan malo es Ryanair en Europa?,1
Pesimo servicio de @Iberia. Anulan vuelo GVA-MAD. Dos veces en 8 meses. Perjuicio personal y laboral. Llegada a des… https://t.co/MXn4uyAMRp,0
"@diegosaez En algún momento si, contra Iberia para mi fue lo peor.. antes de eso siempre lo banque. Y contra Iberia… https://t.co/UBiin6ZYGr",0
"Yo, como tantos soñé un día que sería piloto de @Iberia. Dos décadas después y con un camino diferente me alegro de… https://t.co/7B9TXUPSM1",1
"@Chaski_urbano @IsidroRunninges @maratest Ayer hice ese tramo (Iberia, rodear Parc Nou, Damm) y a mí se me hace bas… https://t.co/LT57OxGOSF",1
"@Iberia Hola, eso no responde a mi duda. Puedo cancelar mi vuelo debido a la huelga?",0
"@Iberia he hecho una reserva a mi nombre pero no puedo acceder para confirmar y pagar la reserva.  Me podéis ayudar, por favor? Gracias",1
@Alejand14878527 @JensenAlbertosw @hermanntertsch Pero sin duda q la ley no se aplica igual para todos. Por mar se… https://t.co/hYhMFthUaF,1
Ya empezamos mal tu y yo @Ryanair ....,0
Hoy #14Dic quiero dedicar este twitt con todo mi cariño y admiración a @Iberia por su #90aniversarioIberia del 1°vu… https://t.co/NWzZu2fnrR,1
"@n0tallowed_ Hasta el repico. Hay que ganar allá en La Serena y esperar qué pasa con Iberia, que juega con San Marc… https://t.co/yvuc5v3foE",1
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/E7uSJjhc8a",1
@Iberia IBÉRIA COMEDY!,0
Derechos de los pasajeros aéreos - Iberia – https://t.co/AAclKsylxZ,1
@abccordoba @SamsungEspana @Iberia @abc_es también sorprende su penoso servicio postventa!!!!,0
